# x_1,x_2,Class_label
-2.80251484e+02,-7.17363928e+01,1
-1.79880460e+02,3.04708150e+01,0
-1.93891615e+02,3.25261279e+01,0
-2.22132952e+02,3.43387554e+01,0
-2.00907015e+02,2.99118866e+01,0
-2.12059486e+01,-1.13055599e+02,1
-3.17010837e+02,3.38967178e+01,0
-3.17471452e+02,3.09896398e+01,0
-1.64452648e+02,3.58882544e+01,0
-2.72342412e+02,3.47753416e+01,0
-1.02656951e+02,3.20560945e+01,0
-1.95711788e+02,-8.86497085e+01,1
-7.16499077e+01,-1.14215457e+02,1
-4.13287994e+02,3.18806751e+01,0
4.92096648e+02,2.69974544e+01,2
-3.31315449e+02,-7.48717691e+01,1
-1.95155048e+02,3.52914346e+01,0
-3.35277585e+02,-6.64743546e+01,1
-1.84134291e+02,-1.01879439e+02,1
-1.19839696e+02,-1.04553610e+02,1
4.79043589e+02,2.61217141e+01,2
-4.43274456e+02,-4.97312997e+01,1
5.36635574e+02,3.72392401e+01,0
-2.15011303e+02,2.77281630e+01,0
-3.02265512e+02,-6.80972655e+01,1
-3.67126009e+02,3.08842169e+01,0
-3.20206751e+02,-8.36551840e+01,1
4.32436895e+02,2.01638618e+01,2
-2.91514751e+02,3.21074355e+01,0
-1.56459739e+02,3.66971586e+01,0
5.14140118e+02,3.06640235e+01,2
5.43608140e+02,3.54425019e+01,2
-1.28628795e+02,2.84918851e+01,0
-1.80456726e+02,-8.93692596e+01,1
-2.00843384e+02,-8.74194855e+01,2
-1.56644395e+02,3.68567625e+01,0
-5.17940135e+01,-1.11199113e+02,1
-3.73075739e+02,-7.23575222e+01,1
-1.71750128e+02,-9.07186698e+01,1
-6.08544633e+02,-2.79324524e+01,1
-1.33533247e+02,-1.07903925e+02,1
4.68842566e+02,2.90581333e+01,2
-3.39617365e+02,-6.92923536e+01,1
-1.71712510e+02,-9.92518003e+01,1
-3.08499021e+02,2.87535007e+01,2
-1.97095664e+02,2.72462997e+01,1
4.55603643e+02,2.28308462e+01,2
-2.32687027e+02,3.35804775e+01,0
5.38249855e+02,3.59049805e+01,2
5.79385886e+02,4.22982909e+01,2
5.71387492e+02,4.04722794e+01,2
-1.13892159e+02,-9.31457743e+01,1
-1.23235820e+02,3.34036926e+01,0
-4.27349980e+02,-6.35108449e+01,1
-1.05075932e+02,4.00269726e+01,0
-3.09014121e+02,-6.50140945e+01,1
-3.26644873e+02,2.55898787e+01,0
5.76301720e+02,3.77480786e+01,2
5.94574249e+02,4.16133863e+01,2
-1.53888230e+02,-8.83201213e+01,1
-2.11868727e+02,2.90621307e+01,0
-1.93357155e+02,3.19600603e+01,0
5.46677324e+02,3.70023234e+01,2
-1.42512446e+02,2.85228319e+01,0
-9.58348512e+01,3.48610562e+01,0
4.42802057e+02,2.05100828e+01,2
-2.05779062e+02,-9.14559319e+01,1
5.82868822e+02,4.34569300e+01,2
5.08202383e+02,2.95896489e+01,2
5.30687869e+02,3.32924031e+01,2
-2.71892117e+02,-8.34946241e+01,1
5.07686258e+02,3.29273163e+01,2
5.34949063e+02,3.73957946e+01,2
4.23433516e+02,2.03393822e+01,2
4.96996991e+02,2.67532509e+01,2
6.01386168e+02,4.14997924e+01,2
5.01040171e+02,3.17065430e+01,2
-7.00792697e+01,3.90945642e+01,2
-1.75666188e+02,-1.05151804e+02,1
-2.08587096e+02,-8.25037657e+01,1
-1.80980520e+02,-1.03002030e+02,1
-2.65402360e+02,2.96166090e+01,0
6.18703415e+02,4.53970828e+01,2
-3.51304133e+02,2.62745098e+01,0
-1.94613323e+02,3.36406379e+01,0
-2.50490541e+02,-8.71046683e+01,1
5.29744073e+02,3.27067654e+01,2
-2.30809942e+01,-1.14737242e+02,1
-1.81518615e+02,-8.94160872e+01,1
-2.97077412e+02,-7.46234036e+01,1
-1.72965230e+02,3.59853666e+01,0
-2.21017290e+02,-8.41352149e+01,1
-2.64994477e+02,2.95979544e+01,0
-5.66648167e+01,-1.11356434e+02,1
5.40763531e+02,3.17769329e+01,2
-2.67467681e+02,-8.32143502e+01,1
-2.69998662e+02,-8.59899156e+01,1
4.97637904e+02,2.76300584e+01,2
-2.92893179e+02,-7.27037961e+01,1
-1.48741858e+02,-1.03668334e+02,1
4.45221822e+02,1.98969227e+01,2
-3.54298485e+02,-7.63993998e+01,1
-1.40540325e+02,3.87656966e+01,0
-1.62230268e+02,3.20075440e+01,0
-2.58613042e+02,3.46026014e+01,0
-2.61004239e+02,2.87665147e+01,0
5.10186812e+02,3.31221294e+01,2
-3.33597308e+02,2.54596701e+01,0
-2.92644748e+02,-7.36556810e+01,1
5.00915496e+02,3.11072539e+01,2
-1.68884879e+02,-9.58746150e+01,1
-2.37216009e+02,-8.40817603e+01,1
-2.38108213e+02,-8.77900261e+01,1
-1.76381351e+02,-8.54394972e+01,1
-5.32418144e+02,-4.29520248e+01,1
5.35547805e+02,3.43375613e+01,2
-4.61462086e+02,-5.06741552e+01,1
-1.48307012e+02,-9.86498153e+01,1
5.51492147e+02,3.80610362e+01,2
5.19074675e+02,2.93564786e+01,2
-2.21694237e+02,3.11333291e+01,0
-4.41048555e+02,-6.44100354e+01,1
-3.51467525e+02,-6.42248417e+01,1
5.51286254e+02,3.57421873e+01,2
4.92494797e+02,3.01804874e+01,2
-1.70640897e+02,2.42211475e+01,1
-1.18856181e+02,3.42055927e+01,0
-2.59470281e+02,-8.51884679e+01,1
-1.06632225e+02,3.92140435e+01,0
6.19831351e+02,4.90496800e+01,2
-1.36719220e+02,-9.43085462e+01,1
4.28390278e+02,1.87695576e+01,2
5.07510638e+02,2.90091769e+01,2
-2.59567598e+02,2.74807450e+01,0
-2.90101775e+02,-7.59251028e+01,1
5.19233660e+02,3.40070881e+01,2
1.18297079e+01,-1.32606277e+02,1
-4.06237599e+02,3.17445919e+01,0
-1.58432458e+02,3.42853267e+01,0
4.62375089e+02,2.72383642e+01,2
-3.87651123e+02,-5.89090869e+01,1
4.85598940e+02,2.63503141e+01,2
-5.42357614e+01,-1.13282874e+02,1
-1.37383261e+02,3.23434054e+01,0
-2.38132659e+02,3.02168772e+01,0
-2.01365830e+02,-8.59644049e+01,1
-8.89379075e+01,3.27283844e+01,0
-2.05688009e+02,3.27778831e+01,0
-8.36285480e+01,-1.02306362e+02,1
-3.79709600e+02,3.23960220e+01,0
-2.36133175e+02,3.39297752e+01,0
-3.61600738e+02,2.78529407e+01,0
-2.92281281e+02,-8.59456380e+01,1
-5.84010911e+01,-1.15442034e+02,1
5.36158591e+02,3.31885612e+01,2
-1.42814137e-01,-1.05170281e+02,2
5.18500956e+02,3.26999533e+01,2
5.22957884e+02,3.37397106e+01,2
-3.22793020e+02,3.08143374e+01,0
-2.71112474e+02,-7.61700098e+01,1
-2.49536787e+02,3.20744656e+01,0
-2.00269707e+02,3.56959115e+01,0
-4.29327240e+02,-5.69011146e+01,1
-2.38236868e+02,3.85060655e+01,0
-1.38273642e+02,3.10246197e+01,0
5.71528806e+02,4.00819924e+01,2
-2.62342887e+02,2.93142568e+01,0
-2.55189778e+02,-8.61037717e+01,1
-4.73208481e+01,-1.02945149e+02,1
5.12862756e+02,3.10325367e+01,2
-2.18943470e+02,2.55732075e+01,0
-1.78758257e+02,3.04052669e+01,0
5.82771122e+02,4.22653362e+01,2
4.44954949e+02,1.65788764e+01,2
-1.75079844e+02,2.91624118e+01,0
-2.63022433e+02,3.74814199e+01,0
5.27647353e+02,3.43635192e+01,2
-2.33266158e+02,-9.47714211e+01,1
-1.08801752e+02,-1.04019270e+02,1
-2.47059562e+02,3.00201510e+01,0
-1.99768061e+02,2.98629071e+01,0
-2.05162823e+02,2.64521569e+01,0
5.02231864e+02,2.92257726e+01,2
5.70391176e+02,3.68137854e+01,2
5.31925728e+02,3.40242273e+01,2
4.49986415e+02,2.35371869e+01,2
-2.28057494e+02,-9.02016751e+01,1
-2.67973371e+02,2.93004103e+01,0
-2.21593360e+02,3.33011764e+01,0
5.38524947e+02,3.62812383e+01,2
-1.01292775e+02,-1.02723017e+02,1
5.87923706e+02,3.87500071e+01,2
4.55197300e+02,2.33124789e+01,2
-1.54280792e+02,3.22069824e+01,0
-5.43334403e+02,2.44361468e+01,0
-2.24577342e+02,3.47417766e+01,0
-2.30522858e+02,2.86370039e+01,2
-4.01670974e+02,-5.90664658e+01,1
5.60772329e+02,3.59418312e+01,2
-2.48096270e+02,2.94190093e+01,0
6.71000987e+02,5.69495132e+01,2
-2.71604213e+02,2.88223383e+01,0
-1.31987522e+02,-9.29039478e+01,1
-1.27802843e+02,-1.14757337e+02,1
-2.59726478e+02,-9.00261045e+01,1
-9.24610567e+01,-9.93286450e+01,1
-1.08087419e+02,-1.03292391e+02,1
5.12050025e+02,3.34179162e+01,2
4.38479590e+02,2.14780088e+01,2
-2.66806773e+02,3.02581085e+01,0
-1.12979007e+02,-1.08131072e+02,1
5.80477934e+02,4.23423503e+01,2
4.71439952e+02,2.28053309e+01,2
-2.23917846e+02,-9.49093481e+01,1
-2.76754271e+02,-8.57737156e+01,1
5.09993246e+02,3.09140861e+01,2
-1.97418886e+02,3.65891480e+01,0
-1.18901728e+02,-1.00641424e+02,1
-2.80977295e+02,2.49227712e+01,0
5.48605298e+02,3.65375581e+01,2
5.10873427e+02,3.29999446e+01,2
-1.45236228e+02,3.20352739e+01,0
4.91764916e+02,2.91525155e+01,2
4.97708212e+02,2.94227817e+01,2
4.86719097e+02,2.71878172e+01,2
-1.77526078e+02,-9.47564795e+01,2
-8.30956957e+00,-1.23856273e+02,1
5.72594991e+02,4.21086391e+01,2
-1.50949649e+02,2.67343402e+01,0
-3.80049444e+02,-7.35017246e+01,1
5.32879921e+02,3.55243769e+01,2
4.68571472e+02,2.68093431e+01,2
-3.65817243e+02,3.01952336e+01,0
5.54916189e+02,3.69645757e+01,2
4.64070973e+02,2.64749934e+01,2
-1.48823877e+02,3.17252295e+01,0
5.45715163e+02,3.62357317e+01,2
-3.61289491e+02,2.89277880e+01,0
4.32048203e+02,2.03605342e+01,2
-2.29679285e+02,-8.86651118e+01,1
5.61938401e+02,3.64234951e+01,2
-3.44988924e+02,-7.60208229e+01,1
5.42062498e+02,3.27640281e+01,2
4.67370967e+02,2.36674387e+01,2
4.86913066e+02,2.89337855e+01,2
5.90388638e+02,4.53720942e+01,2
-2.48953245e+02,2.61713523e+01,0
4.89239609e+02,2.79153735e+01,2
-3.10067631e+02,-8.23337876e+01,1
4.94806532e+02,2.71908626e+01,2
5.90540017e+02,4.54361009e+01,2
-1.67761916e+02,3.41421551e+01,0
-9.89730131e+01,3.64767787e+01,0
4.65117942e+02,2.56196566e+01,2
5.25905417e+02,3.15682637e+01,2
-8.12222471e+01,3.18712719e+01,0
-3.35394588e+02,2.78688392e+01,0
-3.58445123e+02,2.50103253e+01,0
-1.88085871e+02,-1.03362528e+02,1
-1.95000936e+02,-8.74996724e+01,1
3.82819034e+02,1.10136780e+01,2
-9.64659587e+01,-1.05282298e+02,1
5.47030467e+02,3.76682360e+01,2
-2.92185337e+02,-8.57514159e+01,1
-2.30033084e+02,-8.53493478e+01,1
-4.14771592e+02,2.70988154e+01,1
-3.65689052e+02,-6.72813056e+01,1
-2.37524908e+02,-8.99237407e+01,1
-1.66265836e+02,-1.02152366e+02,1
4.98658283e+02,3.03362338e+01,2
-6.90328646e+01,-1.12628664e+02,1
5.18519996e+02,3.20452645e+01,2
-3.14827608e+02,3.03920335e+01,0
-2.50071563e+02,-8.35464349e+01,1
-1.60663755e+02,-9.01918333e+01,1
-3.80164889e+02,3.39618205e+01,0
4.69631978e+02,2.50501291e+01,2
-2.01202045e+02,-8.94081174e+01,1
-2.06600577e+02,3.04628037e+01,0
-1.97191522e+02,3.18686345e+01,0
-1.63049349e+02,-9.62079414e+01,1
4.94636801e+02,2.97812923e+01,2
5.61567485e+02,3.98413697e+01,2
-2.73482319e+02,-8.10620829e+01,1
-1.42283824e+02,-9.51081683e+01,1
-2.34333845e+02,-8.61584820e+01,1
-4.57221088e+02,-6.02520730e+01,1
5.26164514e+02,3.24226693e+01,2
4.80626010e+02,2.68729008e+01,2
-1.30492242e+02,2.97173432e+01,0
4.78631074e+02,2.76177620e+01,2
-2.83861111e+02,2.35275942e+01,0
-1.25030117e+02,-9.41039812e+01,1
-1.10080756e+02,-1.05014885e+02,1
-1.61853537e+02,-1.00461137e+02,1
-1.36373189e+02,-9.51853457e+01,1
-2.90287812e+02,3.29689061e+01,0
-3.33042365e+02,-7.20936314e+01,1
-1.35095838e+02,3.18570606e+01,0
-2.43542238e+02,3.29876668e+01,0
5.31824587e+02,3.35716789e+01,2
-2.73618400e+02,3.36854766e+01,0
4.71849396e+02,2.46074729e+01,2
4.89398956e+02,3.04280161e+01,2
-1.11984495e+02,3.34794714e+01,0
-2.16090992e+02,3.51078388e+01,0
-2.99663884e+02,-7.76403641e+01,1
-2.08898489e+02,2.81123208e+01,0
-2.06836109e+02,-1.01021404e+02,1
-3.61381936e+02,-7.53768664e+01,1
-2.33152613e+02,3.03627266e+01,0
5.19670381e+02,3.10596426e+01,2
4.72638183e+02,2.51020501e+01,2
-1.32029988e+02,3.38631618e+01,0
4.49005892e+02,2.40374470e+01,2
5.36132523e+02,3.50798024e+01,2
4.98016784e+02,2.92155690e+01,2
4.88723628e+02,2.76193330e+01,2
-2.30450433e+02,-7.67389657e+01,1
4.59667102e+02,2.55662532e+01,2
-1.81279915e+02,2.99759002e+01,0
5.48034304e+02,3.94442231e+01,2
4.83861739e+02,3.15927870e+01,2
-1.45527631e+02,3.74675970e+01,0
4.59330806e+02,1.97503514e+01,2
-2.19898243e+02,-8.95749951e+01,1
5.11053212e+02,3.07765492e+01,2
-3.75675181e+02,-6.18429474e+01,1
-1.38397172e+02,3.91217378e+01,0
-4.72324719e+02,-5.61949476e+01,1
-3.78824294e+02,2.64444055e+01,0
-2.09762368e+02,3.23520635e+01,0
-2.69610082e+02,3.32901277e+01,0
5.51495247e+02,3.87507313e+01,2
-1.59635687e+02,3.46843558e+01,0
-8.39595549e+01,-1.06284695e+02,1
-2.01336874e+02,-8.76455524e+01,1
-2.19465359e+02,-9.34808574e+01,1
5.83756806e+02,4.12765058e+01,2
5.25830215e+02,3.23400169e+01,2
4.60149502e+02,2.24625006e+01,2
-2.65258067e+02,3.77411525e+01,0
-1.64352234e+02,-9.18877232e+01,1
-3.22280251e+02,-7.68321148e+01,1
-1.86442931e+02,-9.13632162e+01,1
-9.44265151e+01,-1.00239396e+02,1
5.14616166e+02,2.91435607e+01,2
-2.64819959e+02,3.33178542e+01,0
5.98159605e+02,4.28513965e+01,2
-2.00401630e+02,2.95777910e+01,0
-2.48681478e+02,3.76509200e+01,0
3.92306745e+02,1.86560673e+01,2
-2.61994780e+01,3.41689393e+01,0
-3.24329882e+02,2.59458174e+01,0
-1.41640710e+02,-9.97791319e+01,1
5.04292734e+02,2.87863708e+01,2
-2.03674904e+02,-9.45560911e+01,1
-3.18465413e+02,2.82943368e+01,0
4.85413062e+02,3.11152736e+01,2
5.02068027e+02,3.25635860e+01,2
4.88779898e+02,2.84713615e+01,2
-1.79036616e+02,3.47172419e+01,0
5.61613147e+02,3.99930576e+01,2
-2.00905394e+02,3.13929254e+01,0
4.99698035e+02,3.08192646e+01,2
-2.38656393e+02,-8.20189993e+01,1
4.59912079e+02,2.57642002e+01,2
-3.04214213e+02,2.72556157e+01,0
-1.82624562e+02,-9.62425185e+01,1
-2.30682404e+02,-8.36881895e+01,1
5.31715592e+02,3.36806571e+01,2
-2.08576842e+02,3.17167921e+01,0
5.84068034e+02,4.29906552e+01,2
-3.03702469e+02,-8.04334775e+01,1
-3.50388525e+02,-6.78092457e+01,1
-2.05415100e+02,2.76567548e+01,0
-2.08414386e+02,-8.27314888e+01,1
-2.42403151e+02,-8.96515269e+01,1
5.82607845e+02,3.94596821e+01,2
4.97467450e+02,2.76360554e+01,2
-4.29210647e+02,-6.56214955e+01,1
-1.27792771e+02,3.16120147e+01,0
-1.97247996e+02,3.14853622e+01,0
4.74405832e+02,2.67849062e+01,2
-3.85794883e+02,-6.49905075e+01,1
-1.59402288e+02,3.12213990e+01,0
-1.86307405e+02,-8.86019801e+01,1
-4.05449473e+02,3.19971179e+01,0
4.76275558e+02,2.59324099e+01,2
-5.44604228e+02,2.88616869e+01,0
-1.60918726e+02,-1.00066053e+02,1
-2.45388941e+02,-7.99891143e+01,1
-1.75696894e+02,-8.90195532e+01,1
5.28727479e+02,3.32774796e+01,2
5.50552575e+02,3.89047896e+01,2
-1.48607059e+02,-7.68391689e+01,1
-2.56941510e+02,3.08488490e+01,0
-8.85070191e+01,2.64630027e+01,0
-3.36296564e+02,2.95700851e+01,0
5.62254762e+02,3.91867463e+01,0
-1.84292310e+02,3.10819167e+01,0
4.74784639e+02,2.96277836e+01,2
-2.84488909e+02,-8.22502111e+01,1
-1.51785835e+02,3.26877837e+01,0
-3.27292847e+02,-7.01894681e+01,1
-1.97409337e+02,4.05356599e+01,0
5.02446260e+02,2.87629198e+01,2
4.87154479e+02,2.76016688e+01,2
4.98540389e+02,2.73683697e+01,2
-2.46747285e+02,2.52723062e+01,0
-1.55187117e+02,2.91211507e+01,0
-3.34543851e+02,2.48684378e+01,0
4.98293889e+02,2.81223315e+01,2
-1.43495731e+02,-9.46036173e+01,1
4.81867062e+02,2.86666631e+01,2
-2.13877462e+02,3.10950789e+01,0
-2.47113049e+02,3.06265104e+01,0
-1.12424217e+02,3.52334919e+01,0
-2.38696620e+02,-9.04047969e+01,1
5.12034332e+02,3.39789417e+01,2
3.86315859e+01,-1.29334474e+02,1
4.88602659e+02,2.84085879e+01,2
-2.03541657e+02,-8.08242991e+01,1
-1.38114036e+02,-9.67095447e+01,1
-2.06415134e+02,-8.83751982e+01,1
-2.70718836e+02,2.84640698e+01,0
5.99636308e+02,4.21371309e+01,2
-1.27476512e+02,3.08239611e+01,0
-1.30587950e+02,2.84523429e+01,0
4.49596277e+02,2.26226531e+01,2
6.02257117e+02,4.72978807e+01,2
-2.53179712e+02,-8.43102899e+01,1
-2.30710636e+02,-9.07317671e+01,1
-5.26544165e+02,-4.74330175e+01,1
-1.73904226e+02,3.75032091e+01,0
-1.89784003e+02,3.18876661e+01,0
5.55324421e+02,3.82573246e+01,2
4.99131776e+02,3.06147092e+01,2
-1.90421019e+02,3.69439113e+01,0
-2.87157918e+02,2.96872835e+01,0
-7.17390703e+01,-1.11064045e+02,1
5.14734042e+02,3.17860786e+01,2
-3.84250173e+02,3.14910320e+01,0
4.70389663e+02,2.31254959e+01,2
4.78800214e+02,2.35118799e+01,2
-8.56483962e+01,3.14015495e+01,0
5.10864844e+02,2.98648330e+01,2
-2.45898598e+02,2.69107361e+01,0
-2.82847678e+02,3.02287807e+01,0
-4.45510617e+02,-6.07581919e+01,1
-2.32806287e+02,-9.59449045e+01,1
4.09384956e+02,1.47799688e+01,2
5.82536531e+02,4.29460718e+01,2
-7.17763707e+01,-1.17706309e+02,1
5.33039959e+02,3.30648362e+01,2
5.41125701e+02,3.75190272e+01,2
-6.59599615e+01,3.34663060e+01,0
5.00920843e+02,2.85352518e+01,2
4.60108774e+02,2.41283213e+01,2
5.63432860e+02,3.84021962e+01,2
4.92150354e+02,2.79001082e+01,2
-1.40295694e+02,-9.95232974e+01,1
5.17944013e+02,3.08412948e+01,2
4.65077555e+02,2.38565437e+01,2
5.00323395e+01,-1.38463001e+02,1
-3.68332340e+02,3.41092377e+01,0
5.21960810e+02,3.08989085e+01,2
-1.55836649e+02,-1.02603257e+02,1
3.92120232e+02,1.42023003e+01,2
4.66419217e+02,2.72438174e+01,2
-1.09302295e+02,3.38521705e+01,0
5.21509450e+02,3.50393087e+01,2
-2.28841090e+02,-8.47692207e+01,1
-3.42896981e+02,2.87384653e+01,0
4.50229713e+01,-1.20323896e+02,1
-2.03179579e+02,-1.02139031e+02,1
-6.60518443e+01,-1.20923684e+02,1
-2.82386523e+02,3.28155113e+01,0
-3.48899814e+02,2.74605025e+01,0
-1.07143799e+02,-1.06330786e+02,1
-1.96150491e+02,3.52080973e+01,0
-2.95666743e+02,-7.09344317e+01,1
-2.70556157e+02,-8.05158837e+01,1
-2.43913319e+02,-7.87066599e+01,1
5.26785159e+02,3.41139761e+01,2
-2.56650897e+02,-7.06521957e+01,1
6.04437243e+02,4.58906071e+01,2
-1.57946580e+02,3.14334524e+01,0
-2.95570066e+02,3.14548539e+01,0
-2.50975975e+02,-7.87092616e+01,1
5.05616009e+02,2.96587128e+01,2
-1.18404102e+02,3.92926512e+01,0
5.24265301e+02,3.18791849e+01,2
-5.32801036e+01,-1.08412645e+02,1
-2.50882396e+02,3.05294993e+01,0
-1.76062337e+02,-9.26474991e+01,0
-3.02524250e+02,-7.11607740e+01,1
4.71425985e+02,2.41084372e+01,2
5.24955152e+02,3.40086268e+01,2
-2.56107496e+02,3.30161637e+01,0
-1.01195353e+02,-1.02201594e+02,1
5.27664784e+02,3.60663334e+01,2
-2.17999223e+02,-1.00497446e+02,1
-2.45526671e+02,3.20259763e+01,0
-3.21409056e+02,-7.32889312e+01,1
4.93160339e+02,3.03979632e+01,2
5.50071097e+02,3.63332624e+01,2
-2.27065228e+02,3.18103781e+01,0
-1.82516796e+02,-9.05454045e+01,1
4.85407670e+02,2.53022611e+01,2
-1.34241842e+02,3.77494726e+01,0
-1.63527431e+02,-1.02055010e+02,1
4.29028717e+02,1.88337356e+01,2
-2.02239272e+02,3.35091914e+01,0
-1.32094520e+02,-9.27093284e+01,1
4.99682117e+02,2.80271516e+01,2
4.94244795e+02,2.87355964e+01,2
5.32376545e+02,3.70847912e+01,2
-2.34178820e+02,-8.34451000e+01,1
-2.36900255e+02,2.22791766e+01,0
4.95675990e+02,2.86754734e+01,2
-2.50050682e+02,3.69207055e+01,0
-6.09177823e+02,-3.30348280e+01,1
4.97003772e+02,3.10305575e+01,2
-2.05291853e+02,-8.92138632e+01,1
-2.08216739e+02,3.43360831e+01,0
6.18769928e+02,4.80423274e+01,2
-1.82751289e+02,-8.53927429e+01,1
-2.90453142e+02,2.84048237e+01,0
-2.66671529e+02,2.37762604e+01,0
-3.40128406e+02,3.19168621e+01,0
-3.73854986e+02,-6.98224369e+01,1
-3.02908336e+02,-8.41481643e+01,1
4.69352315e+02,2.68146645e+01,2
4.22353626e+02,1.79181455e+01,2
-2.43967675e+02,3.71324701e+01,0
4.93998275e+02,3.23256382e+01,2
4.33492118e+02,1.98657151e+01,2
5.54238362e+02,3.90917102e+01,2
4.72960048e+02,2.46253363e+01,2
-1.89807924e+02,2.98776313e+01,0
-2.61955068e+02,2.94330519e+01,0
5.81555966e+02,4.04451016e+01,2
5.17477330e+02,3.02133558e+01,2
4.62951245e+02,2.55676552e+01,2
-4.91145898e+02,-4.79371302e+01,1
-9.81467627e+01,3.36676590e+01,0
-8.50649729e+01,-1.04539284e+02,1
4.97690368e+02,3.02197048e+01,2
-2.83029810e+02,3.41321622e+01,0
4.29614296e+02,2.04190867e+01,2
-1.27400887e+02,-9.62265746e+01,1
-2.84252090e+02,2.65043824e+01,0
-2.01590898e+02,-9.01887188e+01,1
-2.16398168e+02,-8.89817159e+01,1
4.94807936e+02,2.87765218e+01,2
-8.95760975e+01,-9.73293050e+01,1
4.51574675e+02,2.19510038e+01,2
-2.89497753e+02,3.26655094e+01,0
-6.74536176e+01,-1.08411902e+02,0
5.06661238e+02,2.85221265e+01,2
-2.45418446e+02,2.32169870e+01,0
-3.38444740e+02,2.37287895e+01,0
-1.96047815e+02,-9.65311350e+01,1
5.26405107e+02,3.28585504e+01,2
-2.39671272e+02,2.89601828e+01,0
-1.62204050e+02,2.81278118e+01,0
5.64919726e+02,3.98580815e+01,2
-1.79650938e+02,3.54981046e+01,0
-1.58526091e+02,-1.04140934e+02,1
-1.59209834e+02,-8.48444248e+01,1
-1.44203316e+02,3.23591986e+01,0
4.91549542e+02,2.84390671e+01,2
-1.06254508e+02,-9.71648268e+01,1
-2.78554299e+02,-6.98879019e+01,1
-8.41584690e+01,3.43808335e+01,0
-3.16902355e+02,3.39729132e+01,1
4.97458267e+02,2.90475269e+01,2
5.32618744e+02,3.35713785e+01,2
-7.64720421e+01,3.46648814e+01,0
4.71276573e+02,2.43680107e+01,2
-1.69902022e+02,3.72060843e+01,0
-4.58141434e+01,-1.18605713e+02,1
-1.34072528e+02,-9.41427942e+01,1
-1.17914599e+02,-9.21063383e+01,1
-1.99211718e+02,3.13900470e+01,0
-2.48309982e+02,-8.45677267e+01,1
-1.38708855e+02,-9.00899626e+01,1
-1.91349315e+02,-8.84088289e+01,1
5.19790068e+02,3.26668802e+01,2
-5.07590362e+01,3.18507279e+01,2
5.34102136e+02,3.48432057e+01,2
-3.26242619e+02,-6.53399212e+01,1
-4.17699330e+02,-6.29022656e+01,1
-1.45984360e+02,-1.02295594e+02,1
-7.94812599e+01,-1.11279287e+02,1
-1.53164388e+02,3.48440155e+01,0
5.29064013e+02,3.45157823e+01,2
-2.50987062e+02,3.66284437e+01,0
