# x_1,x_2,Class_label
1.70882604e+00,-5.43787736e-01,1
2.01343395e+00,4.34973420e-01,1
1.95153814e+00,2.55275584e-01,1
6.30112664e-02,4.42083876e-01,1
7.53349351e-01,7.86887305e-01,0
-5.16741760e-01,5.38906208e-01,0
-8.51593861e-01,1.47819901e-01,0
-9.79683779e-01,3.73075699e-01,0
-1.04959125e+00,4.03099425e-01,0
1.27895884e+00,-2.93490539e-01,1
1.93794782e+00,1.72687135e-01,1
-7.56621019e-01,-1.00283985e-02,0
1.39985387e+00,-6.20252993e-01,1
1.35735413e+00,-3.66876032e-01,1
1.77762069e-01,-3.86744165e-02,1
-3.79340585e-01,6.30342813e-01,0
4.56990604e-01,-1.83443245e-01,1
1.27893667e+00,-4.62655396e-01,1
9.32564707e-01,-9.64795579e-02,0
2.10449588e+00,1.62375372e-01,1
1.03139518e+00,5.64277254e-01,0
-5.86770773e-02,6.20034807e-01,1
-4.16490820e-01,7.82244677e-01,0
-2.94368235e-01,9.66733674e-01,0
5.30796994e-01,-2.80435419e-01,1
1.04128081e-01,6.08802140e-01,1
1.87247580e-01,5.60089594e-01,1
-1.16220086e+00,2.33175303e-01,0
1.04496170e+00,4.63482200e-01,0
2.16520581e+00,-9.70363706e-02,1
2.15030094e+00,2.80573076e-01,1
-3.43394180e-01,1.21830195e+00,0
1.78810059e+00,-3.21647702e-01,1
-9.85954666e-01,8.71097826e-01,0
3.26721848e-01,9.47500994e-01,0
1.83818163e+00,4.28922145e-01,1
5.49004374e-02,2.88804294e-01,1
-1.17417175e+00,6.14258379e-01,0
2.21735798e+00,-8.79476980e-02,1
1.35282609e+00,6.26192746e-01,0
2.45223017e-01,8.75314445e-01,0
1.44193286e+00,-2.67605890e-01,1
1.68752800e+00,-1.34239659e-01,1
5.33395916e-01,1.15520901e-01,0
4.39387789e-01,3.13425565e-01,0
7.80785075e-01,-6.34347690e-01,1
1.36431258e-01,7.54366695e-01,0
4.64006723e-01,1.09522106e-01,1
-8.78760198e-01,7.99575986e-01,0
1.02348694e+00,8.68829670e-01,0
2.08880664e-01,1.65610629e-01,1
-8.31244799e-03,-3.48908342e-01,1
1.86891509e-01,4.34871976e-01,1
-6.63351249e-01,2.22943864e-01,0
8.56792060e-01,-5.22715222e-01,1
9.89138762e-01,-2.21954380e-01,1
2.03360383e+00,6.71456764e-01,1
1.35110264e+00,-1.32528165e-01,1
-1.45860660e-01,1.07870653e+00,0
2.05478651e-01,1.04847646e+00,0
4.46440363e-01,3.38446992e-02,1
9.74001696e-01,3.39123114e-01,0
1.19014382e+00,2.29675219e-02,0
2.18990391e-01,3.41101794e-01,1
4.62050897e-01,7.26724117e-03,1
-7.21301100e-01,4.61649920e-01,0
-4.77711128e-01,1.17976871e-01,0
4.41729587e-01,-7.71047659e-01,1
6.82294161e-01,5.17751423e-01,0
2.00841471e-01,1.16003987e+00,0
1.85416816e+00,-2.72028482e-02,1
7.12823171e-01,9.80222864e-01,0
1.78715164e-01,-1.75794249e-01,1
7.45121233e-01,6.29839731e-01,0
-4.19402609e-01,7.32169533e-01,0
8.34093689e-01,3.45397737e-01,0
2.00370540e+00,-1.88724352e-01,1
-2.42875538e-01,1.06783307e+00,0
5.82211732e-01,7.86462123e-01,0
-5.33690718e-02,1.12478273e+00,0
-6.55388771e-01,5.56137368e-02,0
7.82550095e-01,8.87661738e-01,0
-2.77751932e-01,5.74314298e-01,1
1.45388065e+00,-8.75742730e-01,1
9.98975708e-01,2.94580912e-01,0
7.48192134e-01,8.81070420e-01,0
9.08655224e-02,1.81721696e-01,1
3.14026147e-01,-6.59825786e-01,1
1.64678209e+00,-3.43591712e-01,1
-3.56197207e-02,1.24875664e-01,1
7.43621606e-01,-6.18908572e-01,1
-1.03802633e+00,3.15964394e-01,0
2.05285860e+00,2.87573967e-02,1
-7.25306011e-01,6.72736186e-01,0
-1.28929993e-01,1.10940466e+00,0
1.86097693e+00,3.17308728e-01,1
2.58837963e-01,-2.51191083e-01,1
1.75781985e+00,-6.78588577e-01,1
1.29128610e+00,-5.37374230e-01,1
3.13420197e-01,-3.29089914e-01,1
1.37485016e+00,-3.41380133e-01,1
1.49697838e+00,-5.35504950e-02,1
-2.31750062e-01,3.12920330e-01,1
1.16195191e+00,-5.07838903e-01,1
5.72271207e-01,-7.82266608e-01,1
1.70374047e+00,4.57835795e-01,1
9.15693414e-01,-6.85570508e-01,1
2.88855183e-01,-1.73617885e-01,1
2.07732302e-01,-2.97144453e-01,1
2.10672664e-03,2.03255654e-01,1
9.85817540e-01,7.34669746e-01,0
1.66504655e+00,2.40175760e-01,1
9.03502714e-01,-5.11123803e-01,1
1.92575736e+00,-5.05520515e-02,1
1.82162947e+00,-1.45233863e-01,1
3.64294768e-01,5.35513187e-01,0
1.44072193e-01,8.77978057e-01,0
1.95999381e+00,9.91317434e-02,1
-3.13112488e-01,1.20476084e+00,0
1.75597738e+00,-2.77379653e-01,1
3.47157934e-01,8.25604970e-01,0
3.26768801e-03,-5.59508902e-01,1
1.66913520e+00,-8.12982453e-01,1
-2.05742116e-01,-5.21967142e-02,1
8.75059597e-01,-4.26833013e-01,1
9.37564342e-01,5.20240104e-01,0
7.87567272e-01,1.05276036e+00,0
3.37531431e-01,-2.32541749e-01,1
-7.77791827e-01,6.52390924e-01,0
4.99072998e-01,1.00464569e+00,0
1.65681376e+00,5.27448183e-01,1
1.15819351e+00,1.83933455e-01,0
8.59850746e-01,7.50794144e-01,0
1.08589509e+00,6.64800781e-01,0
1.90429771e-01,8.17332943e-01,0
1.03325528e+00,-7.42685178e-01,1
-3.71087046e-01,2.95459065e-01,1
1.49322910e+00,-2.58490985e-01,1
4.82520400e-01,1.10779993e+00,0
-9.31019479e-02,1.19517957e+00,0
7.82428548e-01,7.82578885e-01,0
1.39037434e+00,-3.85962704e-01,1
6.71577716e-01,-5.10559521e-01,1
3.21224578e-01,1.24094947e+00,0
1.96532785e+00,1.79922898e-01,1
1.04647082e+00,-9.50676092e-02,0
3.28362288e-01,4.04280858e-01,1
2.57335004e-01,-3.90551918e-01,1
8.03700208e-01,7.68561490e-01,0
9.90719254e-01,-3.62843218e-01,1
-1.48434997e+00,-4.08452820e-01,0
-1.37486290e+00,2.19599950e-01,0
1.60006189e+00,4.83070145e-01,1
-1.11135948e+00,-5.63640790e-02,0
2.12365980e+00,1.70161016e-01,1
3.83422846e-01,9.65031196e-01,0
1.55707935e+00,-4.15347168e-01,1
9.95934081e-01,3.01286650e-01,0
-8.19566520e-02,3.55535091e-01,1
1.18488282e+00,-5.00527732e-01,1
9.79985932e-01,-8.48121261e-01,1
9.42214812e-01,-5.36354288e-01,1
-1.66102912e-01,1.11888925e+00,0
1.09151197e+00,-5.60488709e-01,1
2.73380644e-01,1.31796252e+00,0
2.31534978e+00,3.02185392e-01,1
9.31982499e-01,-4.07011037e-01,1
2.09120352e+00,3.27607121e-01,1
6.06729573e-01,5.99158191e-01,0
1.87453213e+00,6.02065572e-01,1
1.12529942e+00,-5.44074148e-01,1
2.98686430e-01,9.43150225e-01,0
1.10236660e+00,-2.77539520e-01,1
3.36167181e-01,3.33142067e-01,1
3.00702878e-01,-3.54692998e-01,1
8.41248050e-01,7.62544018e-01,0
-5.58439484e-01,7.00017404e-01,0
1.87426581e+00,1.62209833e-01,1
-1.05449913e+00,6.65359338e-01,0
-7.65083235e-01,3.87401394e-01,0
1.82248362e+00,-3.78342870e-01,1
-1.07247815e+00,2.34798687e-01,0
1.96448004e+00,1.30299031e-01,1
1.77486297e+00,-1.89154164e-01,1
9.02550722e-01,-3.83607601e-01,1
8.56712025e-02,1.01720852e+00,0
1.63087254e+00,1.10236415e-01,1
4.77488341e-01,-4.24059118e-01,1
4.47423566e-01,-4.95407090e-02,1
-1.90354446e-01,1.11070194e+00,0
4.72671051e-01,-6.67897038e-01,1
5.85076512e-01,-1.02034705e-01,1
-5.20097774e-01,9.64096894e-01,0
1.29843393e+00,-1.07025417e-01,1
-3.53929005e-01,8.24219931e-01,0
3.68717042e-01,-3.02428491e-01,1
1.19307209e+00,1.16367498e-01,0
1.67351730e+00,-4.70907928e-01,1
1.83823916e+00,7.10736782e-02,1
9.19159921e-01,3.28207285e-01,0
2.03932329e+00,5.71243531e-01,1
-3.79821079e-01,9.93840653e-01,0
7.61530511e-01,-6.04164829e-01,1
-1.04816863e-01,9.84817421e-01,0
-1.01402270e+00,-1.92649874e-01,0
-9.14333838e-01,1.99468412e-01,0
6.20145890e-01,6.88887355e-01,0
-6.90187196e-01,6.35023298e-01,0
3.71433639e-02,2.83871476e-01,1
-6.24136139e-01,7.40259737e-01,0
-6.23597961e-01,3.39653325e-01,0
-7.91438754e-01,2.69379015e-01,0
1.02485632e+00,-5.96011752e-01,1
3.75222752e-01,-2.44243893e-01,1
1.30292995e-01,-2.47187693e-01,1
-8.55540547e-01,5.76402705e-01,0
2.87042513e-01,1.22756139e+00,0
8.64664322e-01,6.94446832e-01,0
-6.88728254e-01,8.34885639e-01,0
5.13167522e-01,7.66340594e-01,0
3.57575526e-02,-1.47829490e-01,1
8.71439935e-01,-3.91198273e-01,1
1.41536345e+00,-3.41297335e-01,1
-2.47246866e-01,6.43119815e-01,1
6.18321688e-01,-6.35973511e-01,1
-9.74097027e-01,2.54119872e-01,0
1.59474073e+00,-7.51598577e-01,1
6.41998710e-01,-6.83668190e-01,1
5.91677081e-01,7.73298261e-01,0
8.03423257e-01,-3.31403603e-01,1
1.46716726e-01,1.02534685e+00,0
1.21396448e+00,3.51238645e-01,0
6.49651224e-02,2.12950342e-01,1
8.40825515e-01,-6.39000303e-01,1
4.45038284e-01,-4.52723402e-01,1
6.51265004e-01,-3.08732273e-01,1
2.02082874e+00,4.04191988e-01,1
1.05997943e+00,5.72117152e-02,0
1.45074877e+00,-5.54638168e-01,1
5.37570251e-01,-1.47006885e-01,1
1.23471698e-01,1.25018435e-01,1
1.57168203e-01,1.86681922e-01,1
-4.28590848e-01,1.00338328e+00,0
3.13015936e-01,9.26428090e-01,0
6.61906640e-02,-8.39964610e-02,1
-8.04962409e-01,7.08347939e-01,0
5.05945140e-01,-5.60720002e-01,1
-3.20284557e-01,2.11846674e-03,1
-8.58086661e-02,2.97912910e-01,1
1.09030213e+00,-3.06272560e-01,0
9.73829685e-01,-1.25416984e-01,1
1.67494214e-01,2.51889090e-01,1
1.04305938e-02,6.04429491e-01,1
1.11153048e-02,1.04614221e+00,0
1.08874308e+00,7.88044438e-01,0
3.02914243e-02,-2.31667863e-01,1
2.20801032e+00,8.68854980e-02,1
2.02310322e+00,1.71721633e-02,1
1.57189077e+00,-3.35329849e-01,1
-1.59087500e-01,1.10457031e-02,1
3.85883076e-01,1.16301577e+00,0
-9.40613936e-01,5.86567933e-01,0
3.46971744e-01,-2.17940384e-01,1
-1.01310138e-01,7.83052151e-01,0
1.47088713e+00,-4.97617041e-01,1
1.74789490e+00,-3.15976416e-02,1
4.58617312e-01,-1.04320265e-01,1
-2.61066394e-01,7.66431670e-01,0
1.58487927e+00,7.20630328e-02,1
8.45801257e-01,-2.45627399e-01,1
2.15316292e+00,-9.26516064e-03,1
1.52167339e+00,-6.46336456e-01,1
1.62944004e+00,-2.31175198e-01,1
-2.54590295e-01,1.10387138e+00,0
-1.11364244e+00,4.48443947e-01,0
1.05290803e+00,-7.39533405e-02,0
4.91881566e-01,-1.63015773e-01,1
-1.19552776e+00,4.59160585e-01,0
3.81904588e-01,9.77588018e-01,0
-8.89520196e-01,5.78154857e-01,0
1.54956071e+00,2.57219295e-01,1
-5.99374349e-01,9.51926679e-01,0
1.08137342e-01,1.13091513e+00,0
8.19804358e-01,-3.45232640e-01,1
-5.70627380e-01,7.57948540e-01,0
2.02086212e+00,2.32162205e-01,1
-6.55821255e-01,4.38840798e-01,0
-1.64369457e-01,1.11782623e+00,0
-6.69639382e-01,8.21100099e-01,0
7.48788726e-01,-3.68421908e-01,1
1.94682261e+00,-2.38798226e-02,1
6.31108269e-01,-2.04536008e-01,1
9.37561937e-01,-5.37500740e-01,1
5.70216087e-01,6.48262548e-01,0
9.76606890e-01,7.23503456e-01,0
8.81088079e-02,6.72644519e-01,1
-7.73736803e-01,5.80404252e-01,0
-1.60389502e-02,-2.43472766e-01,1
8.30128017e-01,8.38835695e-01,0
-2.36194683e-02,2.35291321e-01,1
1.19161873e+00,-1.16897625e-01,1
-7.93644410e-01,1.12331211e+00,0
5.15952805e-01,-3.62870308e-01,1
1.53704652e-02,3.84394002e-01,1
7.90099723e-01,3.52516508e-01,0
1.05996892e+00,-4.21570718e-02,0
-1.34262295e-01,1.06808909e-02,1
2.03011189e+00,7.05990650e-01,1
1.47972579e-01,-9.56923241e-02,1
2.28510299e+00,5.45255103e-01,1
9.24524434e-01,3.93431039e-01,0
-9.23611562e-01,4.78993492e-01,0
3.78284797e-01,9.66951267e-01,0
1.82743537e-03,1.21640115e+00,0
-2.66739790e-01,5.96105115e-01,0
1.00281547e+00,-4.02010159e-01,1
-2.34724351e-01,1.16048625e+00,0
3.03681075e-01,5.45024578e-01,0
1.22471202e+00,-3.60504859e-02,1
1.85725653e+00,-7.06997731e-01,1
-4.11050679e-01,1.33500951e+00,0
1.95058434e+00,2.03790990e-01,1
1.51433397e+00,-1.83289090e-01,1
2.23661580e-01,2.82969731e-01,1
1.45531778e+00,-9.59451014e-01,1
1.11151726e+00,-8.04977653e-01,1
8.12179604e-01,1.54176659e-01,0
1.20917194e+00,-3.88454924e-01,1
2.30147706e-01,3.69860693e-02,1
1.08694071e+00,-7.24396604e-01,1
6.66055522e-01,-6.21864527e-01,1
2.89448931e-01,-8.27821131e-02,1
1.98275723e+00,6.56778433e-01,1
4.38232341e-01,1.15213184e+00,0
-2.12051172e-01,1.12222819e-01,1
-7.51439465e-01,1.01290541e+00,0
-8.82251861e-01,4.15606967e-01,0
6.06678640e-01,6.13638699e-01,0
1.88059969e+00,1.08854391e-01,1
1.31630019e+00,-5.09909078e-01,1
-1.25163197e+00,-2.47646635e-01,0
1.50078127e-01,1.17312499e+00,0
-4.06315475e-01,9.46628679e-01,0
-4.13880174e-01,8.03272525e-01,0
1.16679748e+00,8.07582855e-01,0
7.80124540e-01,-4.40484847e-01,1
2.36871151e-01,1.09244930e+00,0
6.99032655e-01,3.05128966e-01,0
-5.38785942e-01,6.26793751e-01,0
7.51114457e-01,4.72532275e-01,0
9.68987563e-01,2.75782942e-01,0
1.90775384e+00,-5.92603981e-01,1
4.89456338e-01,-2.15340374e-01,1
3.56489792e-01,1.28639514e+00,0
-4.94235188e-01,8.13600125e-01,0
4.32907494e-01,3.11792682e-01,0
8.56871431e-01,3.59375700e-01,0
-8.39680500e-02,1.59124017e-01,1
1.41574975e+00,-5.47385040e-01,1
-1.08755801e+00,-6.17212563e-02,0
2.43090350e-01,-1.13375969e-01,1
3.97770995e-01,2.85995746e-01,1
-7.72456012e-03,9.32559842e-01,0
-5.48038204e-01,3.71225088e-01,0
4.41790444e-01,-1.97685072e-01,1
1.85403320e+00,5.42628999e-02,1
7.15801942e-02,1.27617287e+00,0
-4.90719865e-01,6.84040090e-01,0
6.12510187e-01,-3.17623084e-01,1
3.66389320e-01,8.09823861e-01,0
-6.54666331e-01,8.32057229e-01,0
2.14511962e+00,1.57635228e-01,1
-7.66075305e-01,7.29139040e-01,0
1.20600007e+00,-6.73025536e-01,1
1.71458512e-01,8.30037474e-01,0
1.81848744e+00,-2.95509903e-01,1
-4.88620141e-01,8.36362830e-01,0
-6.15017650e-01,5.26123165e-02,0
-9.64375406e-01,4.32253458e-01,0
2.70028654e-01,-2.55937585e-01,1
2.20648430e-02,1.92810311e-01,1
4.82259536e-01,-6.11625964e-01,1
4.89918888e-01,-1.17566037e-01,1
1.99607554e-01,4.85839967e-01,1
9.87032375e-02,6.96250377e-01,0
6.17877461e-01,9.00536541e-01,0
-1.34095900e-01,-1.21649378e-01,1
1.28015392e+00,6.66762303e-02,0
-8.74235955e-01,2.54222807e-01,0
1.34260357e+00,-5.55471152e-01,1
-7.02615806e-01,3.85835088e-01,0
1.26542426e-01,3.52971869e-01,1
-1.46742355e-01,6.61574891e-01,0
1.83386357e+00,-3.85629463e-02,1
2.86309155e-01,5.83058417e-01,1
1.64407394e+00,1.29214497e-01,1
-4.56751207e-01,3.02748645e-01,1
-1.15570513e+00,3.24099029e-01,0
8.22179940e-01,-5.77009151e-02,0
1.63918481e+00,2.48949716e-01,1
-6.56923711e-01,6.56439515e-01,0
-1.52840978e-01,1.10806436e+00,0
1.16493356e+00,-2.12412506e-01,1
6.57132354e-01,-4.77232514e-01,1
4.11197897e-01,6.84394996e-01,0
-6.53999997e-01,2.41349003e-01,0
9.87884563e-01,-7.87158856e-01,1
3.24492332e-01,1.36712032e+00,0
-1.09309496e+00,-1.14491408e-02,0
1.71314413e-02,1.01296836e+00,0
-8.09826626e-01,4.63563200e-01,0
6.01345840e-01,1.15697236e+00,0
2.28847542e+00,-1.73110716e-01,1
2.31151144e-01,-2.29994285e-01,1
-9.64128265e-01,2.11157980e-01,0
6.74532453e-02,8.27521834e-01,0
-6.74892170e-01,3.16386867e-01,0
5.78635426e-01,3.39971092e-02,0
1.95518359e+00,-3.28579064e-01,1
-5.97102324e-01,9.85227061e-01,0
1.72201679e+00,1.57221518e-02,1
1.57183940e-01,6.91463697e-01,0
-1.05405118e-01,1.21191437e+00,0
1.69174144e+00,-3.45059514e-01,1
1.13207694e+00,-7.68784441e-01,1
1.08076805e+00,4.04383025e-02,0
2.80197381e-01,1.15713774e+00,0
-1.66117015e-01,1.12214469e+00,0
9.21698929e-01,-4.47006662e-01,1
1.64060965e+00,1.84034332e-01,1
1.24121026e+00,2.57067151e-01,0
-1.18365459e-01,3.99951565e-01,1
1.26502079e+00,3.32387145e-03,1
7.72200393e-01,-4.37665414e-01,1
1.10215298e+00,-5.81457865e-01,1
1.29346353e+00,5.79846781e-01,0
5.18943529e-01,1.04095001e+00,0
1.92711064e+00,6.36059035e-01,1
2.09737439e-01,1.13755000e+00,0
-2.51951400e-01,1.06608495e+00,0
1.35359444e-01,1.00208318e-01,1
-9.48778555e-01,6.60913257e-01,0
2.10198198e+00,4.12867879e-01,1
-5.27292829e-01,9.44679824e-01,0
6.71721657e-01,6.21521507e-01,0
-5.66203016e-01,1.01384852e+00,0
8.03659960e-01,-5.25600136e-01,1
-8.77536938e-02,1.00791979e+00,0
4.79853994e-01,-2.03737415e-01,1
5.97876468e-02,9.87882633e-01,0
1.88140314e+00,-1.46555412e-01,1
1.21229452e+00,-1.68145924e-01,1
1.04241011e+00,5.64939772e-01,0
-4.31720932e-01,7.07655478e-01,0
2.18626814e+00,-2.94128936e-02,1
3.63653446e-02,-6.49002903e-02,1
1.15958993e+00,5.60971236e-01,0
8.57205046e-01,-5.72824286e-01,1
7.80140967e-01,2.55811222e-01,0
2.05715092e+00,6.00013960e-01,1
1.04652707e+00,-2.98913277e-01,1
-1.00151611e+00,1.31024791e-01,0
1.62423570e-01,1.24614389e+00,0
-2.22872861e-01,-5.41003736e-01,1
1.95321669e-01,-7.49764282e-02,1
5.73813140e-01,4.58521358e-01,0
4.91477904e-01,-3.97747600e-01,1
1.10907178e-01,8.26591370e-01,0
1.62279518e+00,-4.49413159e-01,1
2.01517810e+00,2.79096756e-01,1
5.33846550e-01,-2.84566926e-01,1
5.33000457e-01,5.85616178e-01,0
1.59592750e+00,-1.29766843e-01,1
1.77523870e+00,-5.11177843e-01,1
-1.84016812e-01,9.35292639e-01,0
1.67226558e-01,-3.60407500e-01,1
1.42533149e+00,-6.63115297e-01,1
1.82349975e+00,4.51479740e-01,1
-3.49990023e-01,6.16433148e-01,1
2.03817719e+00,7.16619737e-01,1
-1.55035301e-01,-4.39610213e-02,1
-2.77794049e-01,1.22805081e+00,0
-4.34546103e-01,9.04235023e-01,0
5.35582144e-01,9.16390648e-01,0
-7.49857929e-01,3.08114029e-01,0
1.06135701e+00,3.42175631e-01,0
-5.09392787e-01,8.12145396e-01,0
1.71542456e+00,-1.40728418e-01,1
9.10066971e-01,-6.70988652e-01,1
5.05740128e-02,1.00667963e+00,0
-1.00227523e+00,-9.80326321e-02,0
1.15830184e+00,3.51012203e-01,0
7.89762769e-01,8.25775851e-02,0
9.10349224e-02,1.13940567e+00,0
1.10527107e+00,-4.56417325e-01,1
1.96449241e+00,-2.88138820e-01,1
6.24305885e-01,1.11450655e-01,0
5.13807135e-01,1.98675929e-02,1
1.55291544e+00,-2.04698219e-01,1
1.65267239e+00,-1.14459907e-01,1
1.27454312e+00,-5.15678563e-01,1
-2.50586776e-01,1.09309329e+00,0
-2.27362887e-01,7.68098624e-01,0
1.93564179e+00,-1.64950827e-01,1
7.03843439e-01,-3.06047726e-01,1
1.01131488e+00,-4.08834467e-01,1
1.47636781e+00,-5.77969687e-01,1
-3.97858462e-01,8.44096403e-01,0
-7.25204656e-01,5.24332894e-01,0
2.19370667e+00,3.78581911e-01,1
1.07105949e+00,6.20732775e-01,0
-5.64028163e-01,5.41358126e-02,0
-7.07083684e-01,5.39605674e-01,0
1.72737690e+00,-5.37359563e-01,1
1.81314200e+00,-4.35596326e-01,1
1.88382723e+00,9.27468848e-02,1
-7.65565573e-01,5.50206418e-01,0
-4.45704502e-02,1.35463821e-01,1
-1.21130206e-02,1.37968615e+00,0
8.08125662e-01,-4.85507815e-01,1
9.93400321e-01,4.87149259e-01,0
2.10302029e+00,1.74526845e-01,1
-9.73461362e-01,-4.29351913e-02,0
7.31335021e-01,-4.45994175e-01,1
4.54504001e-01,-5.02285696e-01,1
9.09494118e-01,2.53593523e-01,0
-6.38744139e-01,9.12320133e-01,0
4.11750297e-01,-6.33682973e-01,1
5.89624498e-02,1.02366678e+00,0
1.36139195e+00,-8.21342480e-02,1
6.10598175e-01,9.04288981e-01,0
2.09573942e+00,3.14688178e-01,1
9.73462951e-01,5.87392588e-01,0
3.36424795e-01,-6.72405915e-01,1
1.84268986e+00,-1.09259494e-01,1
-5.27904482e-01,8.04669157e-01,0
1.02526119e+00,-6.38835729e-01,1
1.62077351e+00,-3.23975574e-01,1
1.29127519e+00,-5.69663746e-01,1
-1.32826313e+00,6.13400195e-01,0
1.08512401e+00,-5.41605781e-01,1
2.22678043e+00,1.03141291e+00,1
1.66387402e-02,7.41610569e-01,0
7.44328910e-01,7.67870865e-01,0
1.95271783e+00,1.72557006e-01,1
1.29395030e+00,-2.88834319e-01,1
-3.55232922e-01,9.70316288e-01,0
1.22115158e+00,-1.24919690e-01,1
6.28875133e-01,9.60045679e-01,0
1.91019158e-01,-7.03908427e-01,1
2.32495961e-01,9.64403258e-01,0
-1.84070719e-01,-2.15909042e-01,1
6.79070557e-02,6.26432854e-01,0
2.12748199e+00,2.35421181e-01,1
7.15918741e-01,1.02353218e+00,0
1.39605240e+00,6.32362629e-02,0
1.95238338e+00,2.20961544e-01,1
-6.84852590e-01,5.22602662e-01,0
-5.82714993e-01,1.16137878e+00,0
1.10716430e+00,-8.68388158e-02,0
5.53373816e-01,-1.47408511e-01,1
1.50793528e+00,-2.44659763e-01,1
1.22864442e-01,8.37666671e-01,0
1.12161587e+00,-3.66720283e-01,1
-7.98377903e-02,2.18886263e-01,1
3.60662704e-01,8.45564000e-01,0
-8.94490666e-01,4.03803135e-01,0
1.81741876e+00,4.84980923e-02,1
-7.77587666e-01,-2.26782519e-01,0
1.02337936e+00,2.90787649e-01,0
8.56586911e-01,8.79234493e-01,0
7.58110332e-02,3.77053809e-01,1
-6.78036027e-01,3.52582425e-01,0
-7.33246796e-02,1.20218397e+00,0
1.42776806e+00,-5.32927183e-01,1
-1.27894199e-01,2.54450436e-01,1
1.30772378e+00,-1.87208352e-01,1
1.19753013e+00,-2.98118190e-01,1
1.01660908e+00,-9.10050769e-01,1
-1.06132452e+00,7.22804636e-01,0
-5.46216468e-01,6.55167699e-01,0
-7.03803957e-01,1.05638270e+00,0
1.25899078e+00,-2.32907619e-01,0
3.91267267e-01,8.01509090e-01,0
-9.29993494e-01,3.03127536e-01,0
-1.08665117e-01,1.02779462e+00,0
1.71851796e+00,-2.43962502e-01,1
-8.71278633e-01,8.48488361e-01,0
-4.05958452e-01,9.95846433e-01,0
-1.12233180e-02,-2.68501557e-01,1
1.70350719e-02,5.31867797e-03,1
-9.70747254e-01,7.58668138e-02,0
2.22117232e-01,7.45729560e-01,0
3.95188135e-01,6.25486102e-01,0
-1.95084357e-01,4.71821275e-01,1
8.81324904e-01,7.48167785e-01,0
-4.52482222e-01,3.07829218e-01,0
-1.12804482e+00,9.06471809e-01,0
3.55626138e-02,-3.73736890e-01,1
-1.01593375e+00,1.35382200e-01,0
