# x_1,x_2,Class_label
1.59299100e+01,8.49022019e+01,1
-1.31043724e+01,6.93012616e+01,0
-1.35975656e+01,6.11470820e+01,0
1.67437134e+01,1.08847246e+02,1
1.44346063e+01,5.21831798e+01,1
-1.11495575e+01,1.62629468e+02,0
1.45155965e+01,6.47154287e+01,1
-1.13608611e+01,1.40346394e+02,0
1.63526382e+01,1.25911759e+02,1
-9.77821689e+00,2.12132599e+02,0
-8.36808600e+00,2.54760512e+02,0
1.69416601e+01,1.68350301e+02,1
2.29322399e+01,3.05369658e+02,1
1.64361222e+01,1.37510907e+02,1
2.02249345e+01,2.13183518e+02,1
-1.37454782e+01,5.65149568e+01,0
-1.02244663e+01,2.00917975e+02,0
1.42249746e+01,7.06580341e+01,1
1.92806970e+01,1.80368825e+02,1
-9.25377326e+00,1.99547635e+02,0
1.71503101e+01,1.43779189e+02,1
-1.03531127e+01,1.80975223e+02,0
-1.00748190e+01,1.99565407e+02,0
-1.06888347e+01,1.70967786e+02,0
2.23118584e+01,2.63444074e+02,1
2.17851909e+01,2.69648800e+02,1
1.85269642e+01,1.61552876e+02,1
-1.11058799e+01,1.55072845e+02,0
1.84013334e+01,1.84179490e+02,1
1.84807535e+01,1.64723833e+02,1
2.04281305e+01,2.40387652e+02,1
2.01302871e+01,2.58349433e+02,1
-1.01580566e+01,1.74727322e+02,0
2.14443225e+01,2.41673258e+02,1
-1.14904398e+01,1.49435336e+02,0
1.28492701e+01,2.57405429e+01,1
-1.36284604e+01,5.24802585e+01,0
-6.73026726e+00,2.98806705e+02,0
-1.00576111e+01,1.92723775e+02,0
1.74436355e+01,1.52831276e+02,1
-1.28242791e+01,9.84771191e+01,0
-9.88917109e+00,1.99234550e+02,0
1.98742237e+01,2.51273789e+02,1
1.70493756e+01,1.55707371e+02,1
-6.87015053e+00,3.19763295e+02,0
1.86766771e+01,1.67090227e+02,1
-1.09295727e+01,1.71140427e+02,0
1.98159679e+01,2.20627988e+02,1
-1.07869027e+01,1.62499540e+02,0
-1.08090654e+01,1.79538883e+02,0
1.62531663e+01,1.35297548e+02,1
-1.04835505e+01,1.65842725e+02,0
1.72723662e+01,1.44588803e+02,1
1.82387143e+01,1.56431532e+02,1
2.06645904e+01,2.30916869e+02,1
1.87586973e+01,1.90023864e+02,1
2.01720526e+01,2.62508433e+02,1
-1.07379967e+01,1.68979159e+02,0
-1.01342143e+01,1.91922060e+02,0
1.85435035e+01,1.78783949e+02,1
1.71978595e+01,1.45136321e+02,1
-9.85976016e+00,1.99098408e+02,0
1.93894837e+01,1.85176449e+02,1
-1.09093484e+01,1.71267116e+02,0
2.11702466e+01,2.57459067e+02,1
-9.88030758e+00,2.06140086e+02,0
-1.05379337e+01,1.73463454e+02,0
1.79387836e+01,1.52303285e+02,1
1.35824913e+01,6.11503954e+01,1
2.02077702e+01,2.52941204e+02,1
-9.84944927e+00,2.02143791e+02,0
1.78931695e+01,1.74796254e+02,1
-1.15098115e+01,1.32871553e+02,0
1.72306484e+01,1.30655961e+02,1
-1.15702089e+01,1.54922653e+02,0
-1.22872302e+01,9.55462350e+01,0
-1.05555599e+01,1.47733913e+02,0
1.92869517e+01,2.05187178e+02,1
-1.09920018e+01,1.55580020e+02,0
1.80849267e+01,1.48283454e+02,1
-1.41306086e+01,5.74682539e+01,0
2.01613687e+01,2.28945942e+02,1
2.14931398e+01,2.50502297e+02,1
-9.38920503e+00,2.12934798e+02,0
2.31016888e+01,2.98571951e+02,1
-8.46388339e+00,2.59968989e+02,0
-1.09874351e+01,1.62844286e+02,0
-1.01455454e+01,1.91621732e+02,0
1.93543719e+01,2.25841572e+02,1
2.00337326e+01,2.30712478e+02,1
2.05900457e+01,2.45492835e+02,1
1.57583098e+01,1.28606660e+02,1
-7.11447837e+00,3.00615212e+02,0
-8.82671221e+00,2.39374742e+02,0
1.57432218e+01,1.01000450e+02,1
2.08843839e+01,2.59146409e+02,1
1.78615871e+01,1.24289804e+02,1
-1.20024861e+01,1.30566030e+02,0
-8.89256945e+00,2.40625968e+02,0
1.98710356e+01,2.41929923e+02,1
-1.02688822e+01,1.75754024e+02,0
-1.01971322e+01,1.79030633e+02,0
1.54402923e+01,8.95991410e+01,1
1.82965936e+01,1.63980232e+02,1
1.96367559e+01,2.27469858e+02,1
-1.28272954e+01,8.42462621e+01,0
-9.64347929e+00,1.92534221e+02,0
-1.28498441e+01,8.17020778e+01,0
2.02417209e+01,2.31350922e+02,1
1.95106813e+01,2.30335805e+02,1
-1.26571229e+01,8.90171295e+01,0
1.37495257e+01,7.97127824e+01,1
-9.78727513e+00,2.26176677e+02,0
-8.51370653e+00,2.63285422e+02,0
-1.00990254e+01,2.02347268e+02,0
1.70036213e+01,1.17885042e+02,1
2.12179548e+01,2.60461779e+02,1
1.40456822e+01,8.21761420e+01,1
-1.27815979e+01,6.88564329e+01,0
1.94838151e+01,2.17065772e+02,1
1.64683570e+01,1.08097958e+02,1
-1.11777322e+01,1.50642673e+02,0
1.70055889e+01,1.41501814e+02,1
1.64160807e+01,1.51385849e+02,1
-1.14676065e+01,1.22381118e+02,0
2.21126762e+01,2.97476096e+02,1
1.46881506e+01,7.93605174e+01,1
-1.22209902e+01,1.18860911e+02,0
1.92434615e+01,2.28509501e+02,1
-1.10982739e+01,1.57153643e+02,0
-9.68650442e+00,2.01697479e+02,0
1.99832428e+01,2.29910249e+02,1
1.34008359e+01,5.76519298e+01,1
1.50111333e+01,7.88983760e+01,1
1.95719696e+01,1.90320040e+02,1
1.17065938e+01,-9.41590555e+00,1
1.55529199e+01,1.05217226e+02,1
1.68613989e+01,1.31520133e+02,1
1.93196067e+01,2.04386949e+02,1
1.81205525e+01,1.58860548e+02,1
-1.20961692e+01,1.16051784e+02,0
-1.21323432e+01,1.06674430e+02,0
1.95692797e+01,2.08204653e+02,1
-8.69973334e+00,2.42086521e+02,0
-1.08057832e+01,1.79486096e+02,0
2.16811373e+01,2.76053020e+02,1
-9.83654261e+00,2.03897466e+02,0
-1.16535779e+01,1.24376636e+02,0
2.27324449e+01,3.15373461e+02,1
-1.16779860e+01,1.23917699e+02,0
-1.13604231e+01,1.23574505e+02,0
2.08493558e+01,2.45404393e+02,1
-1.12232067e+01,1.47992486e+02,0
-1.09755948e+01,1.51052213e+02,0
-1.20214791e+01,1.29686774e+02,0
1.59646424e+01,1.14406648e+02,1
2.03206841e+01,2.26128354e+02,1
-1.01092381e+01,1.88217990e+02,0
2.02000026e+01,2.20850640e+02,1
-8.14164470e+00,2.61257647e+02,0
-1.25991775e+01,1.12684021e+02,0
-1.43121078e+01,4.18289738e+01,0
1.34177542e+01,1.61981903e+01,1
1.63813726e+01,1.27817559e+02,1
-1.12954567e+01,1.24819142e+02,0
1.91181790e+01,1.87335474e+02,1
1.40105541e+01,3.39752177e+01,1
-8.56912565e+00,2.57881976e+02,0
-1.04309825e+01,1.85576755e+02,0
1.62359905e+01,1.35539119e+02,1
1.45697849e+01,7.29754876e+01,1
-1.35934874e+01,6.06411328e+01,0
1.90184536e+01,1.97506872e+02,1
2.21240078e+01,2.95494812e+02,1
-9.46444978e+00,2.11535897e+02,0
1.93932251e+01,2.22720671e+02,1
1.50478506e+01,6.42745093e+01,1
-9.46276638e+00,2.20902692e+02,0
-8.35963527e+00,2.67045196e+02,0
2.19245747e+01,3.05538956e+02,1
-1.00220476e+01,1.92742706e+02,0
1.87633448e+01,1.96390827e+02,1
-7.13178096e+00,2.96798216e+02,0
1.77779847e+01,1.68962902e+02,1
-9.57087720e+00,2.10145114e+02,0
1.74030666e+01,1.49859280e+02,1
-9.81673070e+00,1.99289549e+02,0
1.52670305e+01,8.05265147e+01,1
-8.84284761e+00,2.47961363e+02,0
1.66559252e+01,1.21635108e+02,1
-1.01267029e+01,1.91227652e+02,0
-7.02784317e+00,3.22124781e+02,0
1.57630296e+01,1.41922462e+02,1
-1.11899833e+01,1.57059285e+02,0
1.75668167e+01,1.36743611e+02,1
1.73691524e+01,1.14906476e+02,1
-1.05297797e+01,1.87549135e+02,0
1.55917320e+01,1.12826194e+02,1
1.96962244e+01,2.05252073e+02,1
-1.00056990e+01,2.05665422e+02,0
-1.18969449e+01,1.28914485e+02,0
-1.28120681e+01,7.75633724e+01,0
-1.35832869e+01,6.97694708e+01,0
-8.74269158e+00,2.29248251e+02,0
-1.06464083e+01,1.66515219e+02,0
-1.28774384e+01,7.65739276e+01,0
-1.17037378e+01,1.43292796e+02,0
-1.19626597e+01,1.11921919e+02,0
1.96787423e+01,1.90103533e+02,1
1.86552574e+01,1.80547574e+02,1
2.13010950e+01,2.36162751e+02,1
1.98806131e+01,2.20349260e+02,1
-9.46781799e+00,2.27537674e+02,0
2.10013542e+01,2.31429910e+02,1
-1.19430453e+01,1.08833340e+02,0
-1.02613838e+01,1.93986846e+02,0
2.00535561e+01,2.12755312e+02,1
-8.89262153e+00,2.39458810e+02,0
1.81103020e+01,1.96827865e+02,1
-1.08056555e+01,1.84822139e+02,0
-1.17017442e+01,1.35516137e+02,0
1.93243207e+01,2.00901868e+02,1
1.81158926e+01,1.78422594e+02,1
-1.01449852e+01,1.99796594e+02,0
-9.50654841e+00,2.23725780e+02,0
1.83855116e+01,1.49971613e+02,1
-1.29193802e+01,8.41279751e+01,0
1.63591113e+01,1.22081381e+02,1
-8.82332088e+00,2.34433912e+02,0
-8.91456396e+00,2.58414215e+02,0
1.95182928e+01,1.72745192e+02,1
-1.02103763e+01,1.97524605e+02,0
-1.03754167e+01,1.72816950e+02,0
-7.45857252e+00,2.83428918e+02,0
-1.19629284e+01,1.04708045e+02,0
1.96520826e+01,2.02078645e+02,1
-5.86068402e+00,3.35625947e+02,0
-1.07189985e+01,1.77481165e+02,0
-8.21050922e+00,2.64091779e+02,0
2.14325846e+01,2.49440395e+02,1
1.47286168e+01,8.46511957e+01,1
-1.11141336e+01,1.47902842e+02,0
1.42985925e+01,5.99166315e+01,1
1.74737671e+01,1.30048810e+02,1
1.54730104e+01,8.28814299e+01,1
-9.49099136e+00,2.13383990e+02,0
1.64243949e+01,1.10499294e+02,1
-1.12657721e+01,1.49886482e+02,0
1.97536941e+01,1.96426719e+02,1
1.72620999e+01,1.51005893e+02,1
-1.15736589e+01,1.62446120e+02,0
-1.44734356e+01,3.68764663e+01,0
1.31899403e+01,4.54554953e+01,1
1.75589675e+01,1.13272873e+02,1
1.86760579e+01,1.54828192e+02,1
-9.56332175e+00,2.05962946e+02,0
-1.11113675e+01,1.55250864e+02,0
-1.33081102e+01,4.50176518e+01,0
1.63286318e+01,1.43033551e+02,1
-1.27753497e+01,9.42186982e+01,0
1.78033941e+01,1.60979816e+02,1
-9.59631701e+00,2.07242125e+02,0
2.03005019e+01,2.02504375e+02,1
1.91706606e+01,1.81944047e+02,1
1.80721159e+01,1.73206168e+02,1
-1.18016028e+01,1.21642855e+02,0
-1.08196193e+01,1.71343189e+02,0
-1.06714762e+01,1.68811227e+02,0
2.01514562e+01,2.22823816e+02,1
-1.07935169e+01,1.73967089e+02,0
-8.84399809e+00,2.50468308e+02,0
-1.12035401e+01,1.55080305e+02,0
-8.31003471e+00,2.68467563e+02,0
-1.23690600e+01,1.07833804e+02,0
2.04481272e+01,2.17335712e+02,1
-1.44083380e+01,3.25921680e+01,0
1.50394318e+01,3.47391889e+01,1
-1.08775691e+01,1.64684402e+02,0
1.71349361e+01,1.43000032e+02,1
1.96814471e+01,2.24052837e+02,1
-8.77814254e+00,2.34029167e+02,0
1.93139011e+01,2.20047016e+02,1
1.49814089e+01,8.30185384e+01,1
-1.36590386e+01,4.89231152e+01,0
-1.06552843e+01,1.75013362e+02,0
2.09319430e+01,2.28376993e+02,1
-9.77874028e+00,2.07326168e+02,0
1.81123873e+01,1.73480431e+02,1
-1.05072100e+01,1.55449762e+02,0
1.74469734e+01,1.40144985e+02,1
-1.17902628e+01,1.28299419e+02,0
1.86426393e+01,1.59906090e+02,1
1.83619492e+01,1.80819793e+02,1
1.82404617e+01,1.95991589e+02,1
1.93311171e+01,2.03135434e+02,1
1.69884213e+01,1.26230831e+02,1
-1.14879412e+01,1.57365813e+02,0
1.55542517e+01,1.11478080e+02,1
-1.03225761e+01,1.73364408e+02,0
1.87471092e+01,1.85373200e+02,1
-1.28301135e+01,9.19004085e+01,0
-8.55195121e+00,2.50622393e+02,0
-1.14175063e+01,1.53728248e+02,0
1.73973902e+01,1.53353640e+02,1
-9.28590612e+00,2.19309066e+02,0
-1.09150179e+01,1.55558621e+02,0
2.09008784e+01,2.21123512e+02,1
-1.20991172e+01,1.14657485e+02,0
1.57346362e+01,1.22238902e+02,1
1.90642989e+01,1.84652280e+02,1
1.96616698e+01,2.13418177e+02,1
-1.18810343e+01,1.11557486e+02,0
1.88793712e+01,2.09832526e+02,1
1.42614024e+01,4.79175863e+01,1
1.59489146e+01,1.17652222e+02,1
-1.09659617e+01,1.75304491e+02,0
2.04610564e+01,2.36214223e+02,1
1.91404229e+01,1.94040801e+02,1
2.10226157e+01,2.43953954e+02,1
-1.19985881e+01,1.23359432e+02,0
-1.05879345e+01,1.49007536e+02,0
-1.12207894e+01,1.73825458e+02,0
1.92394166e+01,1.82510143e+02,1
2.10442827e+01,2.56842323e+02,1
-1.12108472e+01,1.71593936e+02,0
1.76016315e+01,1.48611693e+02,1
-1.04705620e+01,1.85082520e+02,0
2.00234117e+01,2.17610304e+02,1
2.02772294e+01,2.33936234e+02,1
-1.38193329e+01,6.41306392e+01,0
-8.87548300e+00,2.46461352e+02,0
2.06653563e+01,2.26069299e+02,1
-1.00564733e+01,1.98105897e+02,0
-9.66338831e+00,2.12112404e+02,0
1.81742571e+01,1.30634213e+02,1
1.88830616e+01,1.95408950e+02,1
1.90695460e+01,1.93528712e+02,1
1.98609685e+01,2.20255542e+02,1
1.62271681e+01,1.08272223e+02,1
1.60672265e+01,1.29154574e+02,1
-8.17612617e+00,2.63360949e+02,0
-1.16084211e+01,1.31488151e+02,0
-6.98294467e+00,3.11352807e+02,0
1.90137612e+01,2.03052299e+02,1
-1.30953842e+01,8.38348128e+01,0
1.70293778e+01,1.49611470e+02,1
-1.10303113e+01,1.54597951e+02,0
-8.82097258e+00,2.46736359e+02,0
-1.11241372e+01,1.40090357e+02,0
1.99980523e+01,2.19438638e+02,1
1.78947739e+01,1.67422745e+02,1
-1.35231102e+01,4.66123880e+01,0
-1.14961733e+01,1.56197224e+02,0
2.01722596e+01,2.26035800e+02,1
2.07802450e+01,2.49497636e+02,1
2.21946101e+01,2.81885961e+02,1
1.91659408e+01,1.98202138e+02,1
-1.06654618e+01,1.77495136e+02,0
-1.25793249e+01,9.36292997e+01,0
1.67621094e+01,1.24649257e+02,1
1.58826443e+01,7.50977149e+01,1
2.44274323e+01,3.38389837e+02,1
1.88063972e+01,1.77755075e+02,1
1.62929712e+01,1.13621741e+02,1
-1.15429897e+01,1.42368891e+02,0
2.06102283e+01,2.46132809e+02,1
1.75662061e+01,1.75254189e+02,1
-8.51045069e+00,2.57757184e+02,0
2.21980855e+01,2.91933806e+02,1
-1.04441043e+01,1.85665901e+02,0
-7.52099793e+00,2.96933125e+02,0
-1.33094676e+01,7.94575163e+01,0
-1.35011705e+01,5.06549091e+01,0
1.54492996e+01,7.41689687e+01,1
2.13911023e+01,2.77829065e+02,1
-1.02207372e+01,1.81067869e+02,0
-7.32165712e+00,2.87624546e+02,0
1.48360012e+01,9.48412074e+01,1
1.88320905e+01,2.06262773e+02,1
-1.06240858e+01,1.75843447e+02,0
-9.07391585e+00,2.17856509e+02,0
1.98441731e+01,2.07604065e+02,1
1.90396374e+01,1.92687168e+02,1
-1.52157404e+01,1.39728073e+01,0
-9.87470246e+00,2.05092257e+02,0
-8.38345422e+00,2.50056718e+02,0
-8.93364505e+00,2.22738668e+02,0
1.31835370e+01,1.60477320e+01,1
2.11702179e+01,2.40301857e+02,1
1.73352918e+01,1.39199736e+02,1
-1.03795719e+01,1.82499493e+02,0
-1.39497961e+01,4.19579733e+01,0
2.01586055e+01,1.90706334e+02,1
-9.17740851e+00,2.52688520e+02,0
-1.05296275e+01,1.65547651e+02,0
-9.53194019e+00,2.36307208e+02,0
-6.32159779e+00,3.42703848e+02,0
-1.21529441e+01,1.25386078e+02,0
-1.30226184e+01,8.49911685e+01,0
-9.45243642e+00,1.99614352e+02,0
-7.31927688e+00,2.83477222e+02,0
1.95395648e+01,2.21048178e+02,1
-7.38832744e+00,2.89145388e+02,0
1.83000988e+01,1.95067241e+02,1
1.65972447e+01,1.24157478e+02,1
-1.17896890e+01,1.18294492e+02,0
-1.08680484e+01,1.54643865e+02,0
-1.13775187e+01,1.40583280e+02,0
-1.04858246e+01,1.95291525e+02,0
1.71941584e+01,1.43161349e+02,1
-1.09347677e+01,1.66670231e+02,0
-1.09562553e+01,1.69839572e+02,0
1.94174896e+01,2.12458882e+02,1
-1.26691130e+01,8.97939087e+01,0
-1.32849530e+01,9.50013639e+01,0
2.17478986e+01,2.49965181e+02,1
-9.25431170e+00,2.33206576e+02,0
-1.36677968e+01,5.91145097e+01,0
-1.26968624e+01,9.60706349e+01,0
-9.12326145e+00,2.36329882e+02,0
-1.34109917e+01,7.29490584e+01,0
1.63875676e+01,1.32029114e+02,1
1.63691466e+01,1.30809613e+02,1
1.77720162e+01,1.83473821e+02,1
-1.16092550e+01,1.38152972e+02,0
-1.00803491e+01,1.88647979e+02,0
1.63205997e+01,8.60337666e+01,1
-8.50200184e+00,2.51074060e+02,0
-6.48666658e+00,3.09244288e+02,0
-1.04790742e+01,1.82869826e+02,0
1.64171106e+01,1.13455512e+02,1
-8.66318382e+00,2.37019438e+02,0
-1.09903391e+01,1.77153937e+02,0
2.01421601e+01,2.30543144e+02,1
1.90754187e+01,1.65473674e+02,1
-1.19081832e+01,1.21712701e+02,0
1.55161843e+01,7.45840058e+01,1
1.99648911e+01,2.29159173e+02,1
2.12665444e+01,2.28328018e+02,1
1.79444025e+01,1.32171838e+02,1
-1.13622119e+01,1.62732728e+02,0
1.73588587e+01,1.57631628e+02,1
2.02385590e+01,2.25541881e+02,1
-1.43519435e+01,4.61100141e+01,0
1.72504065e+01,1.57754582e+02,1
1.76684471e+01,1.52269460e+02,1
2.09325606e+01,2.40889079e+02,1
-9.87701180e+00,2.01794954e+02,0
2.12139683e+01,2.47909883e+02,1
-1.25972777e+01,1.01095142e+02,0
1.97363546e+01,2.17026819e+02,1
1.69877020e+01,1.47465060e+02,1
1.63695763e+01,9.76999138e+01,1
-1.20203402e+01,1.15860367e+02,0
-9.71383471e+00,2.01593176e+02,0
-9.92555020e+00,1.84863208e+02,0
-1.17860797e+01,1.20261236e+02,0
1.87834567e+01,1.69096312e+02,1
1.46941076e+01,7.21666955e+01,1
-1.10256443e+01,1.64510964e+02,0
-1.15858531e+01,1.42888828e+02,0
2.08595654e+01,2.48316087e+02,1
-9.46996683e+00,2.08841742e+02,0
-9.78116683e+00,1.99766778e+02,0
1.72558353e+01,1.58087366e+02,1
2.04296946e+01,2.65628735e+02,1
-1.09783477e+01,1.46929167e+02,0
2.16630702e+01,2.69272728e+02,1
1.98154431e+01,1.98364975e+02,1
1.69362021e+01,1.35019847e+02,1
-9.45463392e+00,2.07600697e+02,0
1.58852521e+01,1.36591144e+02,1
-7.71723292e+00,2.86155511e+02,0
1.75285184e+01,1.43068389e+02,1
-1.28068541e+01,1.10459679e+02,0
1.62217971e+01,1.20589219e+02,1
1.56277795e+01,9.85862875e+01,1
1.49961220e+01,7.88078469e+01,1
1.98331677e+01,2.17628532e+02,1
-9.63572781e+00,2.07793794e+02,0
-1.35577441e+01,6.38195693e+01,0
-1.07223986e+01,1.63897667e+02,0
-1.17511839e+01,1.15822399e+02,0
-8.76775472e+00,2.50166578e+02,0
-1.05473978e+01,1.71622403e+02,0
-7.69994926e+00,2.92499923e+02,0
1.82997449e+01,1.88965608e+02,1
-1.15477032e+01,1.33380370e+02,0
-8.20895681e+00,2.74707961e+02,0
1.63769013e+01,1.27430449e+02,1
1.61320945e+01,1.17385628e+02,1
2.12587503e+01,2.48846598e+02,1
-1.10133976e+01,1.71718784e+02,0
1.88685656e+01,1.89455748e+02,1
1.57937366e+01,8.87003341e+01,1
2.06318689e+01,2.20036019e+02,1
-1.11981164e+01,1.41940974e+02,0
1.97146911e+01,2.12294384e+02,1
-1.15410755e+01,1.42756803e+02,0
2.30156400e+01,3.08788655e+02,1
-1.06171797e+01,1.92988008e+02,0
-6.98028894e+00,3.25513177e+02,0
-1.28662486e+01,7.71898991e+01,0
-9.18242813e+00,2.31955939e+02,0
-9.04687381e+00,2.26823882e+02,0
-1.07938235e+01,1.66129048e+02,0
1.93054024e+01,1.89152369e+02,1
-1.15416629e+01,1.47476096e+02,0
-8.40213113e+00,2.54824501e+02,0
-8.70330684e+00,2.48319719e+02,0
-1.13235283e+01,1.40790733e+02,0
-1.08148046e+01,1.62392925e+02,0
-1.11834447e+01,1.36599258e+02,0
-1.17531703e+01,1.30911386e+02,0
-1.42501843e+01,4.26548627e+01,0
1.64218829e+01,1.18601234e+02,1
-8.86071206e+00,2.35188715e+02,0
1.82485033e+01,1.74369334e+02,1
-1.00155926e+01,1.83221669e+02,0
-1.03624677e+01,1.65991471e+02,0
1.67443495e+01,1.11425141e+02,1
1.94171312e+01,1.84292976e+02,1
1.78319040e+01,1.54427228e+02,1
1.65010728e+01,1.12043528e+02,1
1.54936246e+01,1.27485000e+02,1
1.88895743e+01,1.82066851e+02,1
1.63162854e+01,1.24818540e+02,1
1.94499963e+01,2.23930091e+02,1
1.91958980e+01,2.24067146e+02,1
2.00684720e+01,1.91982434e+02,1
-1.03025744e+01,1.94812208e+02,0
-1.07672580e+01,1.71997097e+02,0
1.20489671e+01,2.55173954e+01,1
-1.30737464e+01,9.15253032e+01,0
-1.12346899e+01,1.38850867e+02,0
-1.07307411e+01,1.63771407e+02,0
1.46115635e+01,5.71563131e+01,1
1.70328359e+01,1.37780389e+02,1
2.07578326e+01,2.62492414e+02,1
-1.23300024e+01,9.38650417e+01,0
-9.01088517e+00,2.33502818e+02,0
-1.19678843e+01,1.13756960e+02,0
